,population,gdp,co2,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,gdp_per_capita
1412,3338338.0,20653170688.0,4.759,-2.869,1.426,0.23,0.112,6186.66255124556
1413,3277390.0,20583362560.0,4.782,0.482,1.459,0.232,0.126,6280.412938344231
1414,3225125.0,21490882560.0,4.904,2.55,1.52,0.228,0.129,6663.581275144375
1415,3180515.0,22393497600.0,5.221,6.461,1.641,0.233,0.135,7040.840115515884
1416,3141839.0,23311636480.0,5.445,4.309,1.733,0.234,0.132,7419.742539321715
1417,3109496.0,24150849536.0,5.495,0.91,1.767,0.228,0.131,7766.805146557513
1418,3084848.0,22146328576.0,5.241,-4.618,1.699,0.237,0.13,7179.066383821829
1419,33203.0,,,,,,,
1420,33971.0,,,,,,,
1421,34723.0,,,,,,,
1422,35449.0,,,,,,,
1423,36133.0,,,,,,,
1424,36781.0,,,,,,,
1425,37090.0,,,,,,,
1426,37069.0,,,,,,,
1427,37050.0,,,,,,,
1428,37059.0,,,,,,,
1429,36943.0,,,,,,,
1430,2702527.0,21791068160.0,13.772,5.726,5.096,0.632,0.28,8063.2194090937855
1431,2743946.0,26811267072.0,21.368,55.151,7.787,0.797,0.417,9771.062211865685
1432,2792354.0,30114910208.0,35.0,63.797,12.534,1.162,0.636,10784.775214030886
1433,2845160.0,33619040256.0,43.478,24.223,15.281,1.293,0.745,11816.221321823728
1434,2902826.0,36271697920.0,29.626,-31.86,10.206,0.817,0.518,12495.305581526416
1435,2964756.0,37107212288.0,23.282,-21.413,7.853,0.627,0.409,12516.11002321945
1436,3029559.0,37322350592.0,25.629,10.08,8.46,0.687,0.43,12319.400477759304
1437,3096033.0,39053688832.0,34.135,33.19,11.026,0.874,0.524,12614.106126129793
1438,3163994.0,41646694400.0,45.316,32.753,14.322,1.088,0.637,13162.697021549346
1439,3232435.0,43979841536.0,47.255,4.279,14.619,1.074,0.602,13605.793012388494
1440,3294340.0,41975349248.0,37.077,-21.538,11.255,0.883,0.552,12741.656674174494
1441,631048.0,9033098240.0,2.422,44.009,3.838,0.268,0.144,14314.439218569745
1442,631801.0,9801452544.0,2.407,-0.605,3.81,0.246,0.174,15513.51223565648
1443,633053.0,9593079808.0,2.213,-8.067,3.496,0.231,0.164,15153.67561325829
1444,633951.0,9985414144.0,2.151,-2.815,3.393,0.215,0.148,15751.081935354625
1445,634301.0,10205667328.0,2.107,-2.044,3.321,0.206,0.163,16089.628312110497
1446,633969.0,10689585152.0,2.239,6.261,3.531,0.209,0.168,16861.368855574958
1447,633264.0,10988664832.0,2.015,-9.984,3.182,0.183,0.151,17352.42305262892
1448,632445.0,11487747072.0,2.103,4.364,3.325,0.183,0.169,18164.025444109764
1449,631459.0,12049854464.0,2.4,14.111,3.801,0.199,0.174,19082.56033091618
1450,630403.0,12539436032.0,2.477,3.206,3.929,0.198,0.192,19891.142700780296
1451,629058.0,10620037120.0,2.407,-2.811,3.827,0.227,0.213,16882.44505276143
1452,4960.0,,0.059,33.333,11.819,,0.217,
1453,4989.0,,0.037,-37.5,7.344,,0.196,
1454,4999.0,,0.04,10.0,8.062,,0.222,
1455,5035.0,,0.048,18.182,9.46,,0.209,
1456,5075.0,,0.048,0.0,9.386,,0.223,
1457,5083.0,,0.055,15.385,10.813,,0.229,
1458,5108.0,,0.029,-46.667,5.738,,0.214,
1459,4723.0,,0.029,0.0,6.206,,0.238,
1460,4381.0,,0.029,0.0,6.691,,0.215,
1461,4528.0,,0.022,-25.0,4.855,,0.161,
1462,4526.0,,0.022,0.0,4.857,,0.191,
1463,32464866.0,225643839488.0,54.365,6.892,1.675,0.241,0.279,6950.401073209419
1464,32903708.0,238103281664.0,54.868,0.924,1.668,0.23,0.268,7236.366237628902
1465,33352166.0,245270183936.0,56.954,3.802,1.708,0.232,0.273,7353.950683023106
1466,33803528.0,256393199616.0,56.606,-0.609,1.675,0.221,0.265,7584.805929605927
1467,34248608.0,263251722240.0,57.175,1.004,1.669,0.217,0.263,7686.4940683136665
1468,34680456.0,274689998848.0,58.495,2.309,1.687,0.213,0.265,7920.599396040237
1469,35107272.0,276121124864.0,58.457,-0.064,1.665,0.212,0.262,7865.069233063737
1470,35528116.0,290087305216.0,61.107,4.533,1.72,0.211,0.261,8165.006701058958
1471,35927516.0,298981392384.0,62.309,1.967,1.734,0.208,0.258,8321.794147527482
1472,36304408.0,307624968192.0,68.743,10.326,1.894,0.223,0.261,8473.48807318384
1473,36688768.0,285515939840.0,64.561,-6.084,1.76,0.226,0.266,7782.107587804529
1474,23073732.0,20039610368.0,2.635,8.017,0.114,0.131,0.048,868.5032125709009
1475,23760424.0,19919626240.0,3.107,17.919,0.131,0.156,0.05,838.3531472333996
1476,24487614.0,21365393408.0,3.055,-1.67,0.125,0.143,0.046,872.4979660329503
1477,25251738.0,22853275648.0,3.582,17.254,0.142,0.157,0.051,905.0179297757644
1478,26038704.0,24544192512.0,8.122,126.761,0.312,0.331,0.104,942.6042291505753
1479,26843252.0,26194296832.0,6.731,-17.132,0.251,0.257,0.081,975.8242716642529
1480,27696500.0,27195969536.0,8.547,26.992,0.309,0.314,0.101,981.9280246962612
1481,28569448.0,28213366784.0,6.905,-19.21,0.242,0.245,0.081,987.5362934558624
1482,29423882.0,29185036288.0,7.01,1.518,0.238,0.24,0.1,991.8825900674833
1483,30285602.0,29860673536.0,7.101,1.297,0.234,0.238,0.096,985.9692911502964
1484,31178242.0,29502646272.0,6.376,-10.209,0.205,0.216,0.091,946.2575302353481
1485,49390988.0,189724147712.0,13.122,28.551,0.266,0.069,0.192,3841.2705514617364
1486,49794528.0,197359091712.0,15.122,15.245,0.304,0.077,0.202,3963.4694742362053
1487,50218196.0,210159812608.0,11.819,-21.845,0.235,0.056,0.132,4184.933536999219
1488,50648336.0,226760327168.0,12.722,7.646,0.251,0.056,0.123,4477.1525597208165
1489,51072436.0,245354659840.0,15.849,24.581,0.31,0.065,0.131,4804.05242154496
1490,51483956.0,263690043392.0,21.887,38.095,0.425,0.083,0.194,5121.790629142795
1491,51892352.0,280587272192.0,21.14,-3.412,0.407,0.075,0.163,5407.102614890148
1492,52288344.0,296721055744.0,23.63,11.777,0.452,0.08,0.141,5674.707459543947
1493,52666016.0,315726036992.0,34.017,43.956,0.646,0.108,0.197,5994.872233965827
1494,53040212.0,337037557760.0,33.617,-1.176,0.634,0.1,0.198,6354.378028504109
1495,53423200.0,347785658368.0,34.61,2.953,0.648,0.1,0.204,6510.011724643975
1496,2099275.0,17398593536.0,2.84,2.785,1.353,0.163,0.153,8287.90584177871
1497,2132343.0,18309341184.0,2.782,-2.025,1.305,0.152,0.144,8586.489689510552
1498,2167474.0,19236165632.0,3.355,20.595,1.548,0.174,0.169,8874.923358711569
1499,2204517.0,20316274688.0,2.568,-23.467,1.165,0.126,0.125,9215.748705045142
1500,2243008.0,21554145280.0,3.678,43.239,1.64,0.171,0.168,9609.482124004908
1501,2282709.0,22473213952.0,3.851,4.712,1.687,0.171,0.168,9844.975400719059
1502,2323351.0,22480857088.0,4.051,5.19,1.744,0.18,0.177,9676.048555728343
1503,2364540.0,22249979904.0,4.216,4.072,1.783,0.189,0.179,9409.85557613743
1504,2405682.0,22485829632.0,4.155,-1.452,1.727,0.185,0.179,9346.966736251923
1505,2446648.0,22297167872.0,4.111,-1.055,1.68,0.184,0.182,9113.353401061371
1506,2489099.0,20505366528.0,3.682,-10.441,1.479,0.18,0.165,8238.067882394393
1507,10262.0,,0.044,9.091,4.285,,0.185,
1508,10303.0,,0.04,-8.333,3.912,,0.173,
1509,10464.0,,0.044,9.091,4.202,,0.178,
1510,10719.0,,0.048,8.333,4.444,,0.165,
1511,10965.0,,0.051,7.692,4.678,,0.164,
1512,11207.0,,0.055,7.143,4.904,,0.165,
1513,11463.0,,0.051,-6.667,4.475,,0.141,
1514,11708.0,,0.055,7.143,4.694,,0.192,
1515,11949.0,,0.055,0.0,4.6,,0.163,
1516,12156.0,,0.055,0.0,4.521,,0.202,
1517,12339.0,,0.051,-6.667,4.157,,0.197,
1518,27161572.0,57388253184.0,4.824,16.83,0.178,0.084,0.204,2112.847267602921
1519,27266398.0,59280310272.0,5.22,8.211,0.191,0.088,0.208,2174.1159309711534
1520,27330696.0,62106288128.0,5.47,4.786,0.2,0.088,0.207,2272.4005319147377
1521,27381558.0,64655773696.0,6.218,13.666,0.227,0.096,0.223,2361.289072594043
1522,27462110.0,68540932096.0,7.591,22.09,0.276,0.111,0.251,2495.8363394509743
1523,27610328.0,70404489216.0,6.905,-9.046,0.25,0.098,0.255,2549.933098078371
1524,27861186.0,70942613504.0,10.085,46.063,0.362,0.142,0.254,2546.288356281746
1525,28183424.0,77349478400.0,12.43,23.249,0.441,0.161,0.273,2744.5025274430814
1526,28506718.0,83234791424.0,14.799,19.058,0.519,0.178,0.296,2919.8307368810397
1527,28832500.0,88775778304.0,13.575,-8.27,0.471,0.153,0.277,3079.017716257695
1528,29348626.0,86672121856.0,14.902,9.779,0.508,0.172,0.303,2953.1918072076014
1529,16617121.0,728193171456.0,182.359,7.058,10.974,0.25,0.156,43821.86128728316
1530,16701470.0,744614395904.0,169.124,-7.258,10.126,0.227,0.152,44583.76393838387
1531,16785296.0,736942161920.0,165.482,-2.153,9.859,0.225,0.151,43904.031356968626
1532,16867352.0,735982977024.0,164.874,-0.367,9.775,0.224,0.155,43633.58143139481
1533,16954080.0,746458841088.0,157.468,-4.492,9.288,0.211,0.155,44028.271725036095
1534,17041110.0,761083265024.0,163.802,4.023,9.612,0.215,0.16,44661.6015637479
1535,17124512.0,777764077568.0,164.691,0.543,9.617,0.212,0.158,45418.17469414603
1536,17207204.0,800404013056.0,162.203,-1.511,9.426,0.203,0.154,46515.63455957168
1537,17286042.0,819300859904.0,158.134,-2.508,9.148,0.193,0.154,47396.67182944482
1538,17363260.0,835323035648.0,152.509,-3.557,8.783,0.183,0.149,48108.65215679544
1539,17434562.0,802861613056.0,136.685,-10.376,7.84,0.17,0.138,46050.00189026831
1540,261435.0,,3.658,20.483,13.991,,0.247,
1541,266312.0,,3.694,1.006,13.873,,0.252,
1542,271315.0,,3.706,0.301,13.658,,0.238,
1543,276404.0,,3.97,7.14,14.364,,0.238,
1544,280805.0,,5.009,26.169,17.838,,0.261,
1545,283041.0,,4.877,-2.638,17.23,,0.248,
1546,283753.0,,5.482,12.402,19.319,,0.261,
1547,284358.0,,5.584,1.861,19.636,,0.275,
1548,284887.0,,5.913,5.896,20.756,,0.26,
1549,285374.0,,5.673,-4.061,19.879,,0.251,
1550,286412.0,,5.109,-9.937,17.839,,0.24,
1551,4346345.0,139478810624.0,34.81,0.55,8.009,0.25,0.148,32091.058262517126
1552,4381274.0,142521892864.0,34.265,-1.567,7.821,0.24,0.145,32529.7830868373
1553,4410285.0,146280660992.0,35.944,4.901,8.15,0.246,0.151,33168.07439700609
1554,4450641.0,149512486912.0,35.24,-1.959,7.918,0.236,0.147,33593.472695730794
1555,4514198.0,154423001088.0,35.438,0.561,7.85,0.229,0.141,34208.29150338554
1556,4590591.0,160782204928.0,35.812,1.056,7.801,0.223,0.142,35024.29315266814
1557,4668088.0,167418118144.0,34.153,-4.633,7.316,0.204,0.134,35864.38776304131
1558,4746253.0,174187921408.0,35.687,4.492,7.519,0.205,0.137,36700.09192683155
1559,4838528.0,181445771264.0,35.704,0.048,7.379,0.197,0.138,37500.20073543028
1560,4959033.0,187274510336.0,36.879,3.29,7.437,0.197,0.14,37764.32024872591
1561,5061130.0,184971345920.0,34.237,-7.163,6.765,0.185,0.143,36547.44018035498
1562,5855736.0,21950676992.0,4.468,0.512,0.763,0.204,0.206,3748.5769495072864
1563,5942554.0,23734874112.0,4.806,7.566,0.809,0.202,0.211,3994.052744325083
1564,6030605.0,25065728000.0,4.55,-5.33,0.754,0.182,0.198,4156.420127002183
1565,6119377.0,26206803968.0,4.605,1.223,0.753,0.176,0.189,4282.593467929823
1566,6208680.0,27402565632.0,4.745,3.034,0.764,0.173,0.183,4413.589624847794
1567,6298610.0,28748328960.0,5.431,14.453,0.862,0.189,0.192,4564.233848420525
1568,6389237.0,29929662464.0,5.406,-0.457,0.846,0.181,0.19,4684.387582429639
1569,6480534.0,31179620352.0,5.461,1.02,0.843,0.175,0.193,4811.273322846543
1570,6572234.0,30002714624.0,5.199,-4.799,0.791,0.173,0.185,4565.07096734535
1571,6663919.0,29133576192.0,5.223,0.449,0.784,0.179,0.185,4371.838281947905
1572,6755900.0,28619003904.0,4.748,-9.079,0.703,0.166,0.166,4236.149721576696
1573,16647545.0,12694118400.0,1.16,21.823,0.07,0.091,0.168,762.5219454279895
1574,17283118.0,12994344960.0,1.317,13.51,0.076,0.101,0.19,751.8518915394781
1575,17954410.0,14364207104.0,1.844,40.085,0.103,0.128,0.201,800.0378237992783
1576,18653204.0,15127089152.0,2.078,12.68,0.111,0.137,0.201,810.9646552946078
1577,19372012.0,16132129792.0,2.256,8.56,0.116,0.14,0.23,832.7544806393884
1578,20128132.0,16840818688.0,2.206,-2.225,0.11,0.131,0.213,836.6806561085748
1579,20921748.0,17807650816.0,2.145,-2.758,0.103,0.12,0.222,851.1550189783378
1580,21737924.0,18698211328.0,2.25,4.875,0.103,0.12,0.239,860.1654568301923
1581,22577060.0,20008392704.0,1.803,-19.841,0.08,0.09,0.174,886.226670080161
1582,23443400.0,21237508096.0,2.513,39.367,0.107,0.118,0.229,905.9056321182081
1583,24333644.0,21991440384.0,2.817,12.069,0.116,0.128,0.262,903.746285759749
1584,160952864.0,809999400960.0,111.427,44.281,0.692,0.138,0.457,5032.52555331976
1585,165463744.0,871103791104.0,125.429,12.567,0.758,0.144,0.362,5264.620333406695
1586,170075936.0,908380667904.0,109.066,-13.046,0.641,0.12,0.315,5341.0299497278675
1587,174726128.0,957382656000.0,116.345,6.674,0.666,0.122,0.262,5479.333096650548
1588,179379024.0,1017790726144.0,122.98,5.703,0.686,0.121,0.253,5673.967353864073
1589,183995776.0,1044789592064.0,109.217,-11.191,0.594,0.105,0.238,5678.334659508705
1590,188666928.0,1027896705024.0,116.933,7.064,0.62,0.114,0.249,5448.208204375915
1591,193495904.0,1036180389888.0,112.759,-3.569,0.583,0.109,0.247,5355.050770935182
1592,198387616.0,1056103596032.0,105.6,-6.349,0.532,0.1,0.216,5323.435087964362
1593,203304496.0,1079426875392.0,127.338,20.585,0.626,0.118,0.252,5309.409760382279
1594,208327408.0,1060059217920.0,123.822,-2.761,0.594,0.117,0.243,5088.428969077367
1595,1838.0,,0.004,0.0,1.993,,0.152,
1596,1833.0,,0.007,100.0,3.998,,0.274,
1597,1833.0,,0.007,0.0,3.998,,0.278,
1598,1846.0,,0.007,0.0,3.97,,0.258,
1599,1858.0,,0.011,50.0,5.916,,0.375,
1600,1871.0,,0.007,-33.333,3.917,,0.231,
1601,1883.0,,0.007,0.0,3.892,,0.24,
1602,1891.0,,0.007,0.0,3.875,,0.246,
1603,1907.0,,0.011,50.0,5.764,,0.357,
1604,1943.0,,0.007,-33.333,3.771,,0.227,
1605,1963.0,,0.007,0.0,3.733,,0.24,
1606,24686436.0,42605436928.0,50.091,-6.305,2.029,1.176,0.238,1725.8642328118972
1607,24783790.0,42961432576.0,36.186,-27.76,1.46,0.842,0.23,1733.4488621796747
1608,24887770.0,43545174016.0,37.565,3.812,1.509,0.863,0.25,1749.6615412308938
1609,25001824.0,44033757184.0,27.014,-28.089,1.08,0.613,0.228,1761.2217886183023
1610,25126140.0,44518473728.0,30.544,13.067,1.216,0.686,0.274,1771.7991592819271
1611,25258012.0,44032954368.0,24.624,-19.382,0.975,0.559,0.249,1743.3262114215481
1612,25389614.0,45739741184.0,27.572,11.974,1.086,0.603,0.241,1801.5138467248853
1613,25516318.0,44160499712.0,51.736,87.64,2.028,1.172,0.554,1730.67680501552
1614,25638152.0,42349473792.0,47.63,-7.936,1.858,1.125,0.492,1651.8146000538572
1615,25755442.0,42499100672.0,52.764,10.78,2.049,1.242,0.537,1650.101779344342
1616,25867474.0,40572891136.0,49.814,-5.591,1.926,1.228,0.499,1568.4906510778749
1617,2093828.0,22583128064.0,8.186,-0.619,3.909,0.362,0.241,10785.569809936633
1618,2097110.0,23201482752.0,8.838,7.966,4.214,0.381,0.262,11063.550673069129
1619,2099486.0,23095685120.0,8.486,-3.98,4.042,0.367,0.271,11000.637832307526
1620,2102220.0,23771197440.0,7.489,-11.744,3.563,0.315,0.249,11307.664012329822
1621,2105293.0,24633991168.0,7.203,-3.816,3.422,0.292,0.258,11700.979943409302
1622,2107965.0,25583814656.0,6.757,-6.204,3.205,0.264,0.229,12136.735978064153
1623,2110194.0,26312536064.0,6.654,-1.52,3.153,0.253,0.218,12469.249777034718
1624,2111982.0,26597105664.0,7.152,7.489,3.386,0.269,0.243,12593.433875856896
1625,2113497.0,27363280896.0,6.672,-6.714,3.157,0.244,0.219,12946.922042472735
1626,2114175.0,28433274880.0,7.647,14.611,3.617,0.269,0.246,13448.874799862831
1627,2111078.0,27100243968.0,6.954,-9.056,3.294,0.257,0.251,12837.1590097571
1628,4889747.0,383760924672.0,45.621,5.896,9.33,0.119,0.091,78482.77726270909
1629,4953565.0,399420063744.0,44.747,-1.916,9.033,0.112,0.089,80632.85002700075
1630,5019058.0,410276134912.0,44.228,-1.16,8.812,0.108,0.079,81743.65287510127
1631,5080667.0,414445305856.0,44.516,0.651,8.762,0.107,0.085,81573.01115306317
1632,5137926.0,422933725184.0,44.958,0.993,8.75,0.106,0.083,82316.04059381159
1633,5190357.0,430789001216.0,45.494,1.192,8.765,0.106,0.083,82997.95201293475
1634,5236591.0,435806535680.0,44.678,-1.794,8.532,0.103,0.08,83223.3290092734
1635,5277396.0,446543691776.0,44.165,-1.148,8.369,0.099,0.079,84614.39918020176
1636,5312321.0,450245230592.0,44.405,0.543,8.359,0.099,0.08,84754.89914709597
1637,5348285.0,455304839168.0,42.793,-3.63,8.001,0.094,0.083,85130.99791204097
1638,5379836.0,449485275136.0,41.231,-3.65,7.664,0.092,0.074,83549.99578723218
1639,2881915.0,135198277632.0,51.149,15.585,17.748,0.378,0.216,46912.65274374851
1640,3206883.0,132756537344.0,56.984,11.407,17.769,0.429,0.219,41397.37475423955
1641,3535585.0,144522756096.0,62.714,10.056,17.738,0.434,0.221,40876.61761660376
1642,3816688.0,152076959744.0,65.251,4.047,17.096,0.429,0.206,39845.26892006892
1643,4009272.0,154041794560.0,65.897,0.989,16.436,0.428,0.209,38421.38786293372
1644,4191784.0,161770061824.0,67.376,2.245,16.073,0.416,0.2,38592.175031919585
1645,4398080.0,169932980224.0,65.739,-2.43,14.947,0.387,0.194,38637.9920838184
1646,4541853.0,170449567744.0,69.231,5.311,15.243,0.406,0.196,37528.6403465722
1647,4601160.0,172643270656.0,66.135,-4.471,14.374,0.383,0.176,37521.683804953536
1648,4602769.0,170692378624.0,59.222,-10.454,12.867,0.347,0.159,37084.7154449854
1649,4543406.0,165230247936.0,65.429,10.481,14.401,0.396,0.181,36367.044445510706
1650,194454496.0,805491507200.0,153.909,-0.972,0.791,0.191,0.208,4142.313619737545
1651,198602736.0,845096878080.0,154.651,0.482,0.779,0.183,0.209,4255.21266776506
1652,202205856.0,878485045248.0,154.886,0.152,0.766,0.176,0.225,4344.508426343498
1653,205337552.0,918328573952.0,151.525,-2.17,0.738,0.165,0.202,4472.28753341717
1654,208251632.0,961516797952.0,156.529,3.303,0.752,0.163,0.202,4617.091298242503
1655,210969296.0,1010825297920.0,166.433,6.327,0.789,0.165,0.204,4791.338441590097
1656,213524848.0,1061146787840.0,195.792,17.64,0.917,0.185,0.361,4969.664176227397
1657,216379648.0,1117267165184.0,216.158,10.402,0.999,0.193,0.23,5163.45772585784
1658,219731488.0,1165406502912.0,205.061,-5.134,0.933,0.176,0.211,5303.775592290168
1659,223293280.0,1172330119168.0,206.061,0.488,0.923,0.176,0.21,5250.180924244563
1660,227196736.0,1202026446848.0,200.603,-2.649,0.883,0.167,0.205,5290.685368155993
1661,18563.0,,0.209,5.556,11.251,,,
1662,18260.0,,0.216,3.509,11.839,,,
1663,17974.0,,0.224,3.39,12.435,,,
1664,17829.0,,0.227,1.639,12.741,,,
1665,17821.0,,0.22,-3.226,12.336,,,
1666,17822.0,,0.205,-6.667,11.513,,,
1667,17840.0,,0.213,3.571,11.912,,,
1668,17857.0,,0.216,1.724,12.106,,,
1669,17887.0,,0.213,-1.695,11.881,,,
1670,17939.0,,0.22,3.448,12.255,,,
1671,17999.0,,0.213,-3.333,11.807,,,
1672,3992283.0,17771112448.0,2.034,-2.632,0.509,0.114,0.157,4451.365909681253
1673,4087747.0,19437410304.0,2.246,10.45,0.549,0.116,0.156,4755.042399639704
1674,4184161.0,20660752384.0,2.202,-1.974,0.526,0.107,0.153,4937.848324670107
1675,4281800.0,21115611136.0,2.437,10.701,0.569,0.115,0.159,4931.480016815358
1676,4380473.0,21084590080.0,2.837,16.384,0.648,0.135,0.172,4813.3135576911445
1677,4484615.0,21808076800.0,3.006,5.961,0.67,0.138,0.164,4862.864883607623
1678,4593855.0,23665913856.0,3.234,7.58,0.704,0.137,0.168,5151.645808585599
1679,4700954.0,23886479360.0,3.268,1.074,0.695,0.137,0.169,5081.198275924418
1680,4805549.0,24082206720.0,2.959,-9.459,0.616,0.123,0.15,5011.3330901422505
1681,4909775.0,24410374144.0,3.265,10.35,0.665,0.134,0.159,4971.7907936718075
1682,5019407.0,21647493120.0,3.327,1.884,0.663,0.154,0.166,4312.759080903382
1683,3623622.0,51741884416.0,9.072,7.226,2.504,0.175,0.099,14279.051296189282
1684,3688679.0,57996521472.0,9.953,9.709,2.698,0.172,0.108,15722.843183698013
1685,3754871.0,63359008768.0,9.768,-1.857,2.601,0.154,0.096,16873.817707186212
1686,3821557.0,67546259456.0,10.513,7.629,2.751,0.156,0.105,17675.062665819194
1687,3888795.0,71636836352.0,10.855,3.254,2.791,0.152,0.106,18421.345520141844
1688,3957102.0,75784011776.0,10.788,-0.617,2.726,0.142,0.096,19151.39204801898
1689,4026338.0,79454191616.0,10.439,-3.24,2.593,0.131,0.088,19733.611936206053
1690,4096071.0,83812229120.0,11.223,7.513,2.74,0.134,0.088,20461.61531867978
1691,4165258.0,86820962304.0,10.756,-4.163,2.582,0.124,0.083,20844.077918822797
1692,4232538.0,89670320128.0,13.381,24.403,3.161,0.149,0.113,21185.945673257982
1693,4294391.0,73827065856.0,10.324,-22.842,2.404,0.14,0.087,17191.510008287554
1694,,,,,,,,
1695,,,,,,,,
1696,,,,,,,,
1697,,,,,,,,
1698,,,,,,,,
1699,,,,,,,,
1700,,,,,,,,
1701,,,,,,,,
1702,,,,,,,,
1703,,,,,,,,
1704,,,,,,,,
1705,7583269.0,,4.715,-10.445,0.622,,0.217,
1706,7806637.0,,5.298,12.38,0.679,,0.233,
1707,8026548.0,,5.069,-4.337,0.631,,0.23,
1708,8245634.0,,5.43,7.123,0.658,,0.241,
1709,8464159.0,,6.66,22.657,0.787,,0.279,
1710,8682172.0,,6.639,-0.319,0.765,,0.241,
1711,8899176.0,,7.035,5.975,0.791,,0.241,
1712,9114803.0,,6.66,-5.331,0.731,,0.236,
1713,9329233.0,,7.607,14.214,0.815,,0.259,
1714,9542492.0,,7.817,2.764,0.819,,0.259,
1715,9749641.0,,7.724,-1.193,0.792,,0.366,
1716,5768618.0,45961699328.0,5.022,10.82,0.871,0.109,0.039,7967.540809254487
1717,5843938.0,48113311744.0,5.199,3.523,0.89,0.108,0.038,8233.029122485557
1718,5923327.0,47772663808.0,5.173,-0.489,0.873,0.108,0.037,8065.1741509459125
1719,6005656.0,51734454272.0,5.172,-0.022,0.861,0.1,0.037,8614.288642572934
1720,6090727.0,54476894208.0,5.458,5.531,0.896,0.1,0.041,8944.235098371671
1721,6177954.0,56087781376.0,6.048,10.799,0.979,0.108,0.044,9078.6984454724
1722,6266623.0,58481602560.0,7.193,18.945,1.148,0.123,0.046,9332.23564908883
1723,6355406.0,61294571520.0,7.932,10.275,1.248,0.129,0.053,9644.477712360154
1724,6443337.0,63258456064.0,8.401,5.901,1.304,0.133,0.056,9817.654433409272
1725,6530029.0,63004151808.0,8.137,-3.141,1.246,0.129,0.063,9648.372435712
1726,6618700.0,62487519232.0,7.366,-9.469,1.113,0.118,0.06,9441.056284768913
1727,29229576.0,230353256448.0,42.505,7.577,1.454,0.185,0.189,7880.82784533036
1728,29477722.0,244711915520.0,42.173,-0.781,1.431,0.172,0.17,8301.588417178235
1729,29749592.0,259737239552.0,45.509,7.909,1.53,0.175,0.177,8730.783250808952
1730,30038810.0,274939641856.0,43.024,-5.46,1.432,0.156,0.164,9152.814038106037
1731,30353956.0,281488719872.0,49.388,14.793,1.627,0.175,0.184,9273.543121430366
1732,30711864.0,290642722816.0,49.228,-0.325,1.603,0.169,0.175,9463.532490766434
1733,31132776.0,302131838976.0,52.733,7.12,1.694,0.175,0.176,9704.622516668607
1734,31605488.0,309742534656.0,54.859,4.032,1.736,0.177,0.181,9800.276922033287
1735,32203946.0,322061008896.0,55.848,1.803,1.734,0.173,0.175,10000.66913837205
1736,32824864.0,329252601856.0,58.365,4.506,1.778,0.177,0.179,10030.585407939543
1737,33304768.0,292988747776.0,46.965,-19.532,1.41,0.16,0.163,8797.201282891387
1738,94636704.0,565514797056.0,83.063,8.423,0.878,0.147,0.244,5975.6391881103555
1739,96337912.0,590943092736.0,83.908,1.017,0.871,0.142,0.241,6134.065815501585
1740,98032320.0,631700455424.0,88.629,5.626,0.904,0.14,0.246,6443.797876292227
1741,99700112.0,674346565632.0,96.036,8.358,0.963,0.142,0.249,6763.749328907474
1742,101325208.0,717154025472.0,101.484,5.673,1.002,0.142,0.251,7077.745406375085
1743,103031360.0,762679001088.0,112.449,10.805,1.091,0.147,0.253,7402.3967177372015
1744,104875272.0,817202921472.0,121.792,8.309,1.161,0.149,0.251,7792.1411395433615
1745,106738496.0,873843261440.0,135.15,10.968,1.266,0.155,0.254,8186.767606693653
1746,108568832.0,929253621760.0,141.518,4.712,1.303,0.152,0.257,8559.119635366438
1747,110380800.0,986114686976.0,144.16,1.867,1.306,0.146,0.255,8933.751947585088
1748,112190984.0,892256256000.0,132.851,-7.845,1.184,0.149,0.259,7953.012124396734
1749,38597356.0,795619885056.0,334.225,5.76,8.659,0.42,0.289,20613.326080055846
1750,38620848.0,843236900864.0,333.599,-0.187,8.638,0.396,0.287,21833.72309339246
1751,38625872.0,856266768384.0,325.953,-2.292,8.439,0.381,0.289,22168.21845171547
1752,38607352.0,863601164288.0,321.927,-1.235,8.338,0.373,0.285,22368.826649597726
1753,38581880.0,896737148928.0,309.582,-3.835,8.024,0.345,0.284,23242.44305689614
1754,38553148.0,936043806720.0,312.715,1.012,8.111,0.334,0.284,24279.3093503026
1755,38532108.0,963689906176.0,323.547,3.464,8.397,0.336,0.281,25010.04892273218
1756,38532816.0,1013223718912.0,336.765,4.085,8.74,0.332,0.279,26295.08621721288
1757,38521464.0,1073462050816.0,336.081,-0.203,8.725,0.313,0.275,27866.59538214851
1758,38493600.0,1121231568896.0,317.683,-5.474,8.253,0.283,0.268,29127.739907309267
1759,38428368.0,1098581278720.0,302.437,-4.799,7.87,0.275,0.265,28587.76825286986
1760,10588401.0,267277418496.0,52.934,-7.355,4.999,0.198,0.174,25242.472257709167
1761,10564820.0,263424999424.0,51.74,-2.256,4.897,0.196,0.179,24934.168251233812
1762,10522085.0,252737142784.0,49.899,-3.559,4.742,0.197,0.189,24019.682675439326
1763,10464537.0,250405240832.0,48.103,-3.599,4.597,0.192,0.166,23928.93644811997
1764,10408379.0,252388900864.0,47.885,-0.453,4.601,0.19,0.164,24248.62707862579
1765,10365436.0,256911900672.0,52.203,9.018,5.036,0.203,0.18,24785.440831625412
